postal_code,city,department,insee_code,city_norm
24560,EYRENVILLE,DORDOGNE,24902,eyrenville
25320,ABBANS DESSOUS,DOUBS,25001,abbans dessous
25440,ABBANS DESSUS,DOUBS,25002,abbans dessus
25340,ABBENANS,DOUBS,25003,abbenans
25310,ABBEVILLERS,DOUBS,25004,abbevillers
25250,ACCOLANS,DOUBS,25005,accolans
25360,ADAM LES PASSAVANT,DOUBS,25006,adam les passavant
25530,ADAM LES VERCEL,DOUBS,25007,adam les vercel
25750,AIBRE,DOUBS,25008,aibre
25360,AISSEY,DOUBS,25009,aissey
25330,ALAISE,DOUBS,25010,alaise
25490,ALLENJOIE,DOUBS,25011,allenjoie
25300,LES ALLIES,DOUBS,25012,les allies
25550,ALLONDANS,DOUBS,25013,allondans
25220,AMAGNEY,DOUBS,25014,amagney
25330,AMANCEY,DOUBS,25015,amancey
25330,AMATHAY VESIGNEUX,DOUBS,25016,amathay vesigneux
25330,AMONDANS,DOUBS,25017,amondans
25340,ANTEUIL,DOUBS,25018,anteuil
25250,APPENANS,DOUBS,25019,appenans
25400,ARBOUANS,DOUBS,25020,arbouans
25610,ARC ET SENANS,DOUBS,25021,arc et senans
25750,ARCEY,DOUBS,25022,arcey
25220,ARCIER,DOUBS,25023,arcier
25300,ARCON,DOUBS,25024,arcon
25520,ARC SOUS CICON,DOUBS,25025,arc sous cicon
25270,ARC SOUS MONTENOT,DOUBS,25026,arc sous montenot
25720,ARGUEL,DOUBS,25027,arguel
25580,ATHOSE,DOUBS,25028,athose
25520,AUBONNE,DOUBS,25029,aubonne
25170,AUDEUX,DOUBS,25030,audeux
25400,AUDINCOURT,DOUBS,25031,audincourt
25110,AUTECHAUX,DOUBS,25032,autechaux
25150,AUTECHAUX ROIDE,DOUBS,25033,autechaux roide
25870,AUXON DESSOUS,DOUBS,25034,auxon dessous
25870,AUXON DESSUS,DOUBS,25035,auxon dessus
25720,AVANNE AVENEY,DOUBS,25036,avanne aveney
25720,AVENEY,DOUBS,25037,aveney
25680,AVILLEY,DOUBS,25038,avilley
25690,AVOUDREY,DOUBS,25039,avoudrey
25490,BADEVEL,DOUBS,25040,badevel
25560,BANNANS,DOUBS,25041,bannans
25210,LE BARBOUX,DOUBS,25042,le barboux
25420,BART,DOUBS,25043,bart
25440,BARTHERANS,DOUBS,25044,bartherans
25640,BATTENANS LES MINES,DOUBS,25045,battenans les mines
25380,BATTENANS VARIN,DOUBS,25046,battenans varin
25110,BAUME LES DAMES,DOUBS,25047,baume les dames
25550,BAVANS,DOUBS,25048,bavans
25470,BELFAYS,DOUBS,25049,belfays
25500,LE BELIEU,DOUBS,25050,le belieu
25380,BELLEHERBE,DOUBS,25051,belleherbe
25530,BELMONT,DOUBS,25052,belmont
25430,BELVOIR,DOUBS,25053,belvoir
25420,BERCHE,DOUBS,25054,berche
25410,BERTHELANGE,DOUBS,25055,berthelange
25000,BESANCON,DOUBS,25056,besancon
25200,BETHONCOURT,DOUBS,25057,bethoncourt
25720,BEURE,DOUBS,25058,beure
25250,BEUTAL,DOUBS,25059,beutal
25520,BIANS LES USIERS,DOUBS,25060,bians les usiers
25190,BIEF,DOUBS,25061,bief
25210,LE BIZOT,DOUBS,25062,le bizot
25310,BLAMONT,DOUBS,25063,blamont
25120,BLANCHEFONTAINE,DOUBS,25064,blanchefontaine
25640,BLARIANS,DOUBS,25065,blarians
25250,BLUSSANGEAUX,DOUBS,25066,blussangeaux
25250,BLUSSANS,DOUBS,25067,blussans
25110,BOIS LA VILLE,DOUBS,25068,bois la ville
25330,BOLANDOZ,DOUBS,25070,bolandoz
25230,BONDEVAL,DOUBS,25071,bondeval
25680,BONNAL,DOUBS,25072,bonnal
25870,BONNAY,DOUBS,25073,bonnay
25210,BONNETAGE,DOUBS,25074,bonnetage
25560,BONNEVAUX,DOUBS,25075,bonnevaux
25620,BONNEVAUX LE PRIEURE,DOUBS,25076,bonnevaux le prieure
25210,LA BOSSE,DOUBS,25077,la bosse
25360,BOUCLANS,DOUBS,25078,bouclans
25560,BOUJAILLES,DOUBS,25079,boujailles
25160,BOUJEONS,DOUBS,25080,boujeons
25140,LE BOULOIS,DOUBS,25081,le boulois
25150,BOURGUIGNON,DOUBS,25082,bourguignon
25250,BOURNOIS,DOUBS,25083,bournois
25320,BOUSSIERES,DOUBS,25084,boussieres
25560,BOUVERANS,DOUBS,25085,bouverans
25640,BRAILLANS,DOUBS,25086,braillans
25340,BRANNE,DOUBS,25087,branne
25640,BRECONCHAUX,DOUBS,25088,breconchaux
25530,BREMONDANS,DOUBS,25089,bremondans
25440,BRERES,DOUBS,25090,breres
25120,LES BRESEUX,DOUBS,25091,les breseux
25640,LA BRETENIERE,DOUBS,25092,la breteniere
25250,BRETIGNEY,DOUBS,25093,bretigney
25110,BRETIGNEY NOTRE DAME,DOUBS,25094,bretigney notre dame
25380,BRETONVILLERS,DOUBS,25095,bretonvillers
25240,BREY ET MAISON DU BOIS,DOUBS,25096,brey et maison du bois
25600,BROGNARD,DOUBS,25097,brognard
25440,BUFFARD,DOUBS,25098,buffard
25520,BUGNY,DOUBS,25099,bugny
25560,BULLE,DOUBS,25100,bulle
25170,BURGILLE,DOUBS,25101,burgille
25470,BURNEVILLERS,DOUBS,25102,burnevillers
25320,BUSY,DOUBS,25103,busy
25440,BY,DOUBS,25104,by
25320,BYANS SUR DOUBS,DOUBS,25105,byans sur doubs
25290,CADEMENE,DOUBS,25106,cademene
25640,CENDREY,DOUBS,25107,cendrey
25120,CERNAY L EGLISE,DOUBS,25108,cernay l eglise
25440,CESSEY,DOUBS,25109,cessey
25300,CHAFFOIS,DOUBS,25110,chaffois
25220,CHALEZE,DOUBS,25111,chaleze
25220,CHALEZEULE,DOUBS,25112,chalezeule
25380,CHAMESEY,DOUBS,25113,chamesey
25190,CHAMESOL,DOUBS,25114,chamesol
25170,CHAMPAGNEY,DOUBS,25115,champagney
25360,CHAMPLIVE,DOUBS,25116,champlive
25640,CHAMPOUX,DOUBS,25117,champoux
25110,CHAMPVANS LES BAUME,DOUBS,25118,champvans les baume
25170,CHAMPVANS LES MOULINS,DOUBS,25119,champvans les moulins
25330,CHANTRANS,DOUBS,25120,chantrans
25240,CHAPELLE DES BOIS,DOUBS,25121,chapelle des bois
25270,CHAPELLE D HUIN,DOUBS,25122,chapelle d huin
25620,CHARBONNIERES LES SAPINS,DOUBS,25123,charbonnieres les sapins
25470,CHARMAUVILLERS,DOUBS,25124,charmauvillers
25380,CHARMOILLE,DOUBS,25125,charmoille
25440,CHARNAY,DOUBS,25126,charnay
25140,CHARQUEMONT,DOUBS,25127,charquemont
25580,CHASNANS,DOUBS,25128,chasnans
25290,CHASSAGNE ST DENIS,DOUBS,25129,chassagne st denis
25840,CHATEAUVIEUX LES FOSSES,DOUBS,25130,chateauvieux les fosses
25240,CHATELBLANC,DOUBS,25131,chatelblanc
25640,CHATILLON GUYOTTE,DOUBS,25132,chatillon guyotte
25870,CHATILLON LE DUC,DOUBS,25133,chatillon le duc
25440,CHATILLON SUR LISON,DOUBS,25134,chatillon sur lison
25170,CHAUCENNE,DOUBS,25136,chaucenne
25640,CHAUDEFONTAINE,DOUBS,25137,chaudefontaine
25190,LES TERRES DE CHAUX,DOUBS,25138,les terres de chaux
25650,LA CHAUX,DOUBS,25139,la chaux
25340,CHAUX LES CLERVAL,DOUBS,25140,chaux les clerval
25530,CHAUX LES PASSAVANT,DOUBS,25141,chaux les passavant
25240,CHAUX NEUVE,DOUBS,25142,chaux neuve
25440,CHAY,DOUBS,25143,chay
25680,CHAZELOT,DOUBS,25144,chazelot
25430,CHAZOT,DOUBS,25145,chazot
25170,CHAZOY,DOUBS,25146,chazoy
25320,CHEMAUDIN,DOUBS,25147,chemaudin
25500,LA CHENALOTTE,DOUBS,25148,la chenalotte
25440,CHENECEY BUILLON,DOUBS,25149,chenecey buillon
25170,CHEVIGNEY SUR L OGNON,DOUBS,25150,chevigney sur l ognon
25530,CHEVIGNEY LES VERCEL,DOUBS,25151,chevigney les vercel
25620,LA CHEVILLOTTE,DOUBS,25152,la chevillotte
25870,CHEVROZ,DOUBS,25153,chevroz
25440,CHOUZELOT,DOUBS,25154,chouzelot
25330,CLERON,DOUBS,25155,cleron
25340,CLERVAL,DOUBS,25156,clerval
25300,LA CLUSE ET MIJOUX,DOUBS,25157,la cluse et mijoux
25260,COLOMBIER CHATELOT,DOUBS,25158,colombier chatelot
25260,COLOMBIER FONTAINE,DOUBS,25159,colombier fontaine
25500,LES COMBES,DOUBS,25160,les combes
25390,CONSOLATION MAISONNETTES,DOUBS,25161,consolation maisonnettes
25410,CORCELLE FERRIERES,DOUBS,25162,corcelle ferrieres
25640,CORCELLE MIESLOT,DOUBS,25163,corcelle mieslot
25410,CORCONDRAY,DOUBS,25164,corcondray
25170,CORDIRON,DOUBS,25165,cordiron
25360,COTEBRUNE,DOUBS,25166,cotebrune
25410,COTTIER,DOUBS,25167,cottier
25330,COULANS SUR LIZON,DOUBS,25168,coulans sur lizon
25420,COURCELLES LES MONTBELIAR,DOUBS,25170,courcelles les montbeliar
25440,COURCELLES,DOUBS,25171,courcelles
25170,COURCHAPON,DOUBS,25172,courchapon
25380,COUR ST MAURICE,DOUBS,25173,cour st maurice
25470,COURTEFONTAINE,DOUBS,25174,courtefontaine
25530,COURTETAIN ET SALANS,DOUBS,25175,courtetain et salans
25560,COURVIERES,DOUBS,25176,courvieres
25340,CROSEY LE GRAND,DOUBS,25177,crosey le grand
25340,CROSEY LE PETIT,DOUBS,25178,crosey le petit
25240,LE CROUZET,DOUBS,25179,le crouzet
25270,CROUZET MIGETTE,DOUBS,25180,crouzet migette
25680,CUBRIAL,DOUBS,25181,cubrial
25680,CUBRY,DOUBS,25182,cubry
25110,CUSANCE,DOUBS,25183,cusance
25680,CUSE ET ADRISANS,DOUBS,25184,cuse et adrisans
25440,CUSSEY SUR LISON,DOUBS,25185,cussey sur lison
25870,CUSSEY SUR L OGNON,DOUBS,25186,cussey sur l ognon
25150,DAMBELIN,DOUBS,25187,dambelin
25600,DAMBENOIS,DOUBS,25188,dambenois
25110,DAMMARTIN LES TEMPLIERS,DOUBS,25189,dammartin les templiers
25490,DAMPIERRE LES BOIS,DOUBS,25190,dampierre les bois
25420,DAMPIERRE SUR LE DOUBS,DOUBS,25191,dampierre sur le doubs
25190,DAMPJOUX,DOUBS,25192,dampjoux
25450,DAMPRICHARD,DOUBS,25193,damprichard
25310,DANNEMARIE,DOUBS,25194,dannemarie
25410,DANNEMARIE SUR CRETE,DOUBS,25195,dannemarie sur crete
25230,DASLE,DOUBS,25196,dasle
25960,DELUZ,DOUBS,25197,deluz
25750,DESANDANS,DOUBS,25198,desandans
25330,DESERVILLERS,DOUBS,25199,deservillers
25870,DEVECEY,DOUBS,25200,devecey
25300,DOMMARTIN,DOUBS,25201,dommartin
25560,DOMPIERRE LES TILLEULS,DOUBS,25202,dompierre les tilleuls
25510,DOMPREL,DOUBS,25203,domprel
25300,DOUBS,DOUBS,25204,doubs
25330,DOULAIZE,DOUBS,25205,doulaize
25380,DROITFONTAINE,DOUBS,25206,droitfontaine
25550,DUNG,DOUBS,25207,dung
25580,DURNES,DOUBS,25208,durnes
25440,ECHAY,DOUBS,25209,echay
25550,ECHENANS,DOUBS,25210,echenans
25580,ECHEVANNES,DOUBS,25211,echevannes
25480,ECOLE VALENTIN,DOUBS,25212,ecole valentin
25140,LES ECORCES,DOUBS,25213,les ecorces
25150,ECOT,DOUBS,25214,ecot
25640,L ECOUVOTTE,DOUBS,25215,l ecouvotte
25150,ECURCEY,DOUBS,25216,ecurcey
25170,EMAGNY,DOUBS,25217,emagny
25530,EPENOUSE,DOUBS,25218,epenouse
25800,EPENOY,DOUBS,25219,epenoy
25290,EPEUGNEY,DOUBS,25220,epeugney
25110,ESNANS,DOUBS,25221,esnans
25580,ETALANS,DOUBS,25222,etalans
25330,ETERNOZ,DOUBS,25223,eternoz
25260,ETOUVANS,DOUBS,25224,etouvans
25170,ETRABONNE,DOUBS,25225,etrabonne
25250,ETRAPPE,DOUBS,25226,etrappe
25800,ETRAY,DOUBS,25227,etray
25460,ETUPES,DOUBS,25228,etupes
25520,EVILLERS,DOUBS,25229,evillers
25400,EXINCOURT,DOUBS,25230,exincourt
25530,EYSSON,DOUBS,25231,eysson
25250,FAIMBE,DOUBS,25232,faimbe
25580,FALLERANS,DOUBS,25233,fallerans
25470,FERRIERES LE LAC,DOUBS,25234,ferrieres le lac
25410,FERRIERES LES BOIS,DOUBS,25235,ferrieres les bois
25330,FERTANS,DOUBS,25236,fertans
25490,FESCHES LE CHATEL,DOUBS,25237,fesches le chatel
25470,FESSEVILLERS,DOUBS,25238,fessevillers
25190,FEULE,DOUBS,25239,feule
25500,LES FINS,DOUBS,25240,les fins
25330,FLAGEY,DOUBS,25241,flagey
25640,FLAGEY RIGNEY,DOUBS,25242,flagey rigney
25690,FLANGEBOUCHE,DOUBS,25243,flangebouche
25190,FLEUREY,DOUBS,25244,fleurey
25660,FONTAIN,DOUBS,25245,fontain
25340,FONTAINE LES CLERVAL,DOUBS,25246,fontaine les clerval
25340,FONTENELLE MONTBY,DOUBS,25247,fontenelle montby
25210,LES FONTENELLES,DOUBS,25248,les fontenelles
25110,FONTENOTTE,DOUBS,25249,fontenotte
25620,FOUCHERANS,DOUBS,25250,foucherans
25110,FOURBANNE,DOUBS,25251,fourbanne
25370,FOURCATIER ET MAISON NEUV,DOUBS,25252,fourcatier et maison neuv
25440,FOURG,DOUBS,25253,fourg
25300,LES FOURGS,DOUBS,25254,les fourgs
25140,FOURNET BLANCHEROCHE,DOUBS,25255,fournet blancheroche
25140,FRAMBOUHANS,DOUBS,25256,frambouhans
25170,FRANEY,DOUBS,25257,franey
25770,FRANOIS,DOUBS,25258,franois
25560,FRASNE,DOUBS,25259,frasne
25120,LE FRIOLAIS,DOUBS,25260,le friolais
25190,FROIDEVAUX,DOUBS,25261,froidevaux
25390,FUANS,DOUBS,25262,fuans
25240,GELLIN,DOUBS,25263,gellin
25250,GEMONVAL,DOUBS,25264,gemonval
25870,GENEUILLE,DOUBS,25265,geneuille
25250,GENEY,DOUBS,25266,geney
25660,GENNES,DOUBS,25267,gennes
25510,GERMEFONTAINE,DOUBS,25268,germefontaine
25640,GERMONDANS,DOUBS,25269,germondans
25270,GEVRESIN,DOUBS,25270,gevresin
25650,GILLEY,DOUBS,25271,gilley
25340,GLAINANS,DOUBS,25272,glainans
25360,GLAMONDANS,DOUBS,25273,glamondans
25310,GLAY,DOUBS,25274,glay
25190,GLERE,DOUBS,25275,glere
25340,GONDENANS MONTBY,DOUBS,25276,gondenans montby
25680,GONDENANS LES MOULINS,DOUBS,25277,gondenans les moulins
25360,GONSANS,DOUBS,25278,gonsans
25680,GOUHELANS,DOUBS,25279,gouhelans
25470,GOUMOIS,DOUBS,25280,goumois
25150,GOUX LES DAMBELIN,DOUBS,25281,goux les dambelin
25520,GOUX LES USIERS,DOUBS,25282,goux les usiers
25440,GOUX SOUS LANDET,DOUBS,25283,goux sous landet
25200,GRAND CHARMONT,DOUBS,25284,grand charmont
25570,GRAND COMBE CHATELEU,DOUBS,25285,grand combe chateleu
25210,GRAND COMBE DES BOIS,DOUBS,25286,grand combe des bois
25320,GRANDFONTAINE,DOUBS,25287,grandfontaine
25390,FOURNETS LUISANS,DOUBS,25288,fournets luisans
25510,GRANDFONTAINE SUR CREUSE,DOUBS,25289,grandfontaine sur creuse
25380,LA GRANGE,DOUBS,25290,la grange
25360,GRANGES DE VIENNEY,DOUBS,25291,granges de vienney
25270,GRANGES MAILLOT,DOUBS,25292,granges maillot
25300,GRANGES NARBOZ,DOUBS,25293,granges narboz
25160,GRANGES STE MARIE,DOUBS,25294,granges ste marie
25160,LES GRANGETTES,DOUBS,25295,les grangettes
25790,LES GRAS,DOUBS,25296,les gras
25620,LE GRATTERIS,DOUBS,25297,le gratteris
25110,GROSBOIS,DOUBS,25298,grosbois
25110,GUILLON LES BAINS,DOUBS,25299,guillon les bains
25580,GUYANS DURNES,DOUBS,25300,guyans durnes
25390,GUYANS VENNES,DOUBS,25301,guyans vennes
25580,HAUTEPIERRE LE CHATELET,DOUBS,25302,hautepierre le chatelet
25650,HAUTERIVE LA FRESSE,DOUBS,25303,hauterive la fresse
25310,HERIMONCOURT,DOUBS,25304,herimoncourt
25620,L HOPITAL DU GROSBOIS,DOUBS,25305,l hopital du grosbois
25340,L HOPITAL ST LIEFFROY,DOUBS,25306,l hopital st lieffroy
25370,LES HOPITAUX NEUFS,DOUBS,25307,les hopitaux neufs
25370,LES HOPITAUX VIEUX,DOUBS,25308,les hopitaux vieux
25300,HOUTAUD,DOUBS,25309,houtaud
25680,HUANNE MONTMARTIN,DOUBS,25310,huanne montmartin
25250,HYEMONDANS,DOUBS,25311,hyemondans
25110,HYEVRE MAGNY,DOUBS,25312,hyevre magny
25110,HYEVRE PAROISSE,DOUBS,25313,hyevre paroisse
25470,INDEVILLERS,DOUBS,25314,indevillers
25250,L ISLE SUR LE DOUBS,DOUBS,25315,l isle sur le doubs
25550,ISSANS,DOUBS,25316,issans
25170,JALLERANGE,DOUBS,25317,jallerange
25370,JOUGNE,DOUBS,25318,jougne
25270,LABERGEMENT DU NAVOIS,DOUBS,25319,labergement du navois
25160,LABERGEMENT STE MARIE,DOUBS,25320,labergement ste marie
25130,VILLERS LE LAC,DOUBS,25321,villers le lac
25550,LAIRE,DOUBS,25322,laire
25820,LAISSEY,DOUBS,25323,laissey
25360,LANANS,DOUBS,25324,lanans
25530,LANDRESSE,DOUBS,25325,landresse
25170,LANTENNE VERTIERE,DOUBS,25326,lantenne vertiere
25250,LANTHENANS,DOUBS,25327,lanthenans
25720,LARNOD,DOUBS,25328,larnod
25210,LAVAL LE PRIEURE,DOUBS,25329,laval le prieure
25440,LAVANS QUINGEY,DOUBS,25330,lavans quingey
25580,LAVANS VUILLAFANS,DOUBS,25331,lavans vuillafans
25170,LAVERNAY,DOUBS,25332,lavernay
25510,LAVIRON,DOUBS,25333,laviron
25270,LEVIER,DOUBS,25334,levier
25190,LIEBVILLERS,DOUBS,25335,liebvillers
25440,LIESLE,DOUBS,25336,liesle
25650,LIEVREMONT,DOUBS,25337,lievremont
25330,LIZINE,DOUBS,25338,lizine
25930,LODS,DOUBS,25339,lods
25440,LOMBARD,DOUBS,25340,lombard
25110,LOMONT SUR CRETE,DOUBS,25341,lomont sur crete
25690,LONGECHAUX,DOUBS,25342,longechaux
25690,LONGEMAISON,DOUBS,25343,longemaison
25380,LONGEVELLE LES RUSSEY,DOUBS,25344,longevelle les russey
25260,LONGEVELLE SUR DOUBS,DOUBS,25345,longevelle sur doubs
25330,LONGEVILLE,DOUBS,25346,longeville
25650,LA LONGEVILLE,DOUBS,25347,la longeville
25370,LONGEVILLES MONT D OR,DOUBS,25348,longevilles mont d or
25390,LORAY,DOUBS,25349,loray
25260,LOUGRES,DOUBS,25350,lougres
25210,LE LUHIER,DOUBS,25351,le luhier
25390,LUISANS,DOUBS,25352,luisans
25640,LUSANS,DOUBS,25353,lusans
25110,LUXIOL,DOUBS,25354,luxiol
25360,MAGNY CHATELARD,DOUBS,25355,magny chatelard
25120,MAICHE,DOUBS,25356,maiche
25650,MAISONS DU BOIS LIEVREMON,DOUBS,25357,maisons du bois lievremon
25290,MAISIERES NOTRE DAME,DOUBS,25358,maisieres notre dame
25330,MALANS,DOUBS,25359,malans
25620,MALBRANS,DOUBS,25360,malbrans
25160,MALBUISSON,DOUBS,25361,malbuisson
25160,MALPAS,DOUBS,25362,malpas
25150,MAMBOUHANS,DOUBS,25363,mambouhans
25620,MAMIROLLE,DOUBS,25364,mamirolle
25250,MANCENANS,DOUBS,25365,mancenans
25120,MANCENANS LIZERNE,DOUBS,25366,mancenans lizerne
25350,MANDEURE,DOUBS,25367,mandeure
25640,MARCHAUX,DOUBS,25368,marchaux
25250,MARVELISE,DOUBS,25369,marvelise
25700,MATHAY,DOUBS,25370,mathay
25170,MAZEROLLES LE SALIN,DOUBS,25371,mazerolles le salin
25250,MEDIERE,DOUBS,25372,mediere
25210,LE MEMONT,DOUBS,25373,le memont
25410,MERCEY LE GRAND,DOUBS,25374,mercey le grand
25660,MEREY SOUS MONTROND,DOUBS,25375,merey sous montrond
25870,MEREY VIEILLEY,DOUBS,25376,merey vieilley
25680,MESANDANS,DOUBS,25377,mesandans
25310,MESLIERES,DOUBS,25378,meslieres
25440,MESMAY,DOUBS,25379,mesmay
25370,METABIEF,DOUBS,25380,metabief
25480,MISEREY SALINES,DOUBS,25381,miserey salines
25870,MONCEY,DOUBS,25382,moncey
25170,MONCLEY,DOUBS,25383,moncley
25680,MONDON,DOUBS,25384,mondon
25680,MONTAGNEY SERVIGNEY,DOUBS,25385,montagney servigney
25190,MONTANCY,DOUBS,25386,montancy
25190,MONTANDON,DOUBS,25387,montandon
25200,MONTBELIARD,DOUBS,25388,montbeliard
25210,MONTBELIARDOT,DOUBS,25389,montbeliardot
25650,MONTBENOIT,DOUBS,25390,montbenoit
25210,MONT DE LAVAL,DOUBS,25391,mont de laval
25120,MONT DE VOUGNEY,DOUBS,25392,mont de vougney
25190,MONTECHEROUX,DOUBS,25393,montecheroux
25260,MONTENOIS,DOUBS,25394,montenois
25660,MONTFAUCON,DOUBS,25395,montfaucon
25680,MONTFERNEY,DOUBS,25396,montferney
25320,MONTFERRAND LE CHATEAU,DOUBS,25397,montferrand le chateau
25650,MONTFLOVIN,DOUBS,25398,montflovin
25440,MONTFORT,DOUBS,25399,montfort
25111,MONTGESOYE,DOUBS,25400,montgesoye
25110,MONTIVERNAGE,DOUBS,25401,montivernage
25190,MONTJOIE LE CHATEAU,DOUBS,25402,montjoie le chateau
25500,MONTLEBON,DOUBS,25403,montlebon
25270,MONTMAHOUX,DOUBS,25404,montmahoux
25160,MONTPERREUX,DOUBS,25405,montperreux
25660,MONTROND LE CHATEAU,DOUBS,25406,montrond le chateau
25190,MONTURSIN,DOUBS,25407,montursin
25680,MONTUSSAINT,DOUBS,25408,montussaint
25680,MORCHAMPS,DOUBS,25409,morchamps
25660,MORRE,DOUBS,25410,morre
25500,MORTEAU,DOUBS,25411,morteau
25190,MOUILLEVILLERS,DOUBS,25412,mouillevillers
25240,MOUTHE,DOUBS,25413,mouthe
25170,LE MOUTHEROT,DOUBS,25414,le moutherot
25920,MOUTHIER HAUTE PIERRE,DOUBS,25415,mouthier haute pierre
25440,MYON,DOUBS,25416,myon
25360,NAISEY LES GRANGES,DOUBS,25417,naisey les granges
25360,NANCRAY,DOUBS,25418,nancray
25680,NANS,DOUBS,25419,nans
25330,NANS SOUS STE ANNE,DOUBS,25420,nans sous ste anne
25210,NARBIEF,DOUBS,25421,narbief
25150,NEUCHATEL URTIERE,DOUBS,25422,neuchatel urtiere
25580,NODS,DOUBS,25424,nods
25500,NOEL CERNEUX,DOUBS,25425,noel cerneux
25190,NOIREFONTAINE,DOUBS,25426,noirefontaine
25170,NOIRONTE,DOUBS,25427,noironte
25600,NOMMAY,DOUBS,25428,nommay
25220,NOVILLARS,DOUBS,25429,novillars
25640,OLLANS,DOUBS,25430,ollans
25250,ONANS,DOUBS,25431,onans
25390,ORCHAMPS VENNES,DOUBS,25432,orchamps vennes
25120,ORGEANS BLANCHE FONTAINE,DOUBS,25433,orgeans blanche fontaine
25290,ORNANS,DOUBS,25434,ornans
25530,ORSANS,DOUBS,25435,orsans
25430,ORVE,DOUBS,25436,orve
25360,OSSE,DOUBS,25437,osse
25320,OSSELLE,DOUBS,25438,osselle
25640,OUGNEY DOUVOT,DOUBS,25439,ougney douvot
25520,OUHANS,DOUBS,25440,ouhans
25530,OUVANS,DOUBS,25441,ouvans
25160,OYE ET PALLET,DOUBS,25442,oye et pallet
25440,PALANTINE,DOUBS,25443,palantine
25870,PALISE,DOUBS,25444,palise
25440,PAROY,DOUBS,25445,paroy
25360,PASSAVANT,DOUBS,25446,passavant
25690,PASSONFONTAINE,DOUBS,25447,passonfontaine
25170,PELOUSEY,DOUBS,25448,pelousey
25190,PESEUX,DOUBS,25449,peseux
25440,PESSANS,DOUBS,25450,pessans
25240,PETITE CHAUX,DOUBS,25451,petite chaux
25310,PIERREFONTAINE LES BLAMON,DOUBS,25452,pierrefontaine les blamon
25510,PIERREFONTAINE LES VARANS,DOUBS,25453,pierrefontaine les varans
25480,PIREY,DOUBS,25454,pirey
25170,PLACEY,DOUBS,25455,placey
25210,PLAIMBOIS DU MIROIR,DOUBS,25456,plaimbois du miroir
25390,PLAIMBOIS VENNES,DOUBS,25457,plaimbois vennes
25470,LES PLAINS ET GRANDS ESSA,DOUBS,25458,les plains et grands essa
25160,LA PLANEE,DOUBS,25459,la planee
25440,POINTVILLERS,DOUBS,25460,pointvillers
25340,POMPIERRE SUR DOUBS,DOUBS,25461,pompierre sur doubs
25300,PONTARLIER,DOUBS,25462,pontarlier
25150,PONT DE ROIDE,DOUBS,25463,pont de roide
25240,LES PONTETS,DOUBS,25464,les pontets
25110,PONT LES MOULINS,DOUBS,25465,pont les moulins
25410,POUILLEY FRANCAIS,DOUBS,25466,pouilley francais
25115,POUILLEY LES VIGNES,DOUBS,25467,pouilley les vignes
25640,POULIGNEY LUSANS,DOUBS,25468,pouligney lusans
25550,PRESENTEVILLERS,DOUBS,25469,presentevillers
25250,LA PRETIERE,DOUBS,25470,la pretiere
25380,PROVENCHERE,DOUBS,25471,provenchere
25680,PUESSANS,DOUBS,25472,puessans
25720,PUGEY,DOUBS,25473,pugey
25640,LE PUY,DOUBS,25474,le puy
25440,QUINGEY,DOUBS,25475,quingey
25430,RAHON,DOUBS,25476,rahon
25320,RANCENAY,DOUBS,25477,rancenay
25430,RANDEVILLERS,DOUBS,25478,randevillers
25250,RANG,DOUBS,25479,rang
25580,RANTECHAUX,DOUBS,25480,rantechaux
25550,RAYNANS,DOUBS,25481,raynans
25170,RECOLOGNE,DOUBS,25482,recologne
25240,RECULFOZ,DOUBS,25483,reculfoz
25330,REFRANCHE,DOUBS,25484,refranche
25150,REMONDANS VAIVRE,DOUBS,25485,remondans vaivre
25160,REMORAY BOUJEONS,DOUBS,25486,remoray boujeons
25520,RENEDALE,DOUBS,25487,renedale
25440,RENNES SUR LOUE,DOUBS,25488,rennes sur loue
25330,REUGNEY,DOUBS,25489,reugney
25640,RIGNEY,DOUBS,25490,rigney
25640,RIGNOSOT,DOUBS,25491,rignosot
25110,RILLANS,DOUBS,25492,rillans
25560,LA RIVIERE DRUGEON,DOUBS,25493,la riviere drugeon
25370,ROCHEJEAN,DOUBS,25494,rochejean
25220,ROCHE LEZ BEAUPRE,DOUBS,25495,roche lez beaupre
25340,ROCHE LES CLERVAL,DOUBS,25496,roche les clerval
25310,ROCHES LES BLAMONT,DOUBS,25497,roches les blamont
25680,ROGNON,DOUBS,25498,rognon
25680,ROMAIN,DOUBS,25499,romain
25440,RONCHAUX,DOUBS,25500,ronchaux
25240,RONDEFONTAINE,DOUBS,25501,rondefontaine
25410,ROSET FLUANS,DOUBS,25502,roset fluans
25190,ROSIERES SUR BARBECHE,DOUBS,25503,rosieres sur barbeche
25380,ROSUREUX,DOUBS,25504,rosureux
25680,ROUGEMONT,DOUBS,25505,rougemont
25640,ROUGEMONTOT,DOUBS,25506,rougemontot
25440,ROUHE,DOUBS,25507,rouhe
25640,ROULANS,DOUBS,25508,roulans
25410,ROUTELLE,DOUBS,25509,routelle
25170,RUFFEY LE CHATEAU,DOUBS,25510,ruffey le chateau
25290,RUREY,DOUBS,25511,rurey
25210,LE RUSSEY,DOUBS,25512,le russey
25270,STE ANNE,DOUBS,25513,ste anne
25370,ST ANTOINE,DOUBS,25514,st antoine
25300,STE COLOMBE,DOUBS,25515,ste colombe
